date,open,high,low,close,CJL,PE,PB,MC
2021-08-04,97.32,97.68,95.11,97.28,"4,964,677",29.602,11.008,"5,229,772.80"
2021-08-05,96.15,97.5,94.07,94.88,"4,280,374",28.872,10.736,"5,100,748.80"
2021-08-06,94.97,96.33,94.12,94.73,"3,239,856",28.826,10.719,"5,092,684.80"
2021-08-09,94.75,99.07,94.5,97.46,"6,984,071",29.657,11.028,"5,239,449.60"
2021-08-10,96.78,99.72,96.26,99.29,"6,001,204",30.214,11.235,"5,337,830.40"
2021-08-11,99.0,100.39,98.2,98.49,"4,489,393",29.971,11.145,"5,294,822.40"
2021-08-12,97.97,99.25,96.8,96.88,"3,897,790",29.481,10.963,"5,208,268.80"
2021-08-13,96.33,99.11,96.23,97.71,"4,005,621",29.733,11.057,"5,252,889.60"
2021-08-16,98.5,105.28,98.3,101.26,"9,242,310",30.813,11.458,"5,443,737.60"
2021-08-17,100.1,107.28,99.98,103.32,"12,483,685",31.44,11.691,"5,554,483.20"
2021-08-18,102.65,122.49,102.18,120.97,"30,037,614",36.811,13.689,"6,503,347.20"
2021-08-19,118.61,121.28,115.36,116.15,"18,808,706",35.345,13.143,"6,244,224.00"
2021-08-20,116.15,118.22,107.0,109.04,"17,139,628",33.181,12.339,"5,861,990.40"
2021-08-23,111.37,114.66,109.38,111.06,"14,288,483",32.066,11.592,"5,970,585.60"
2021-08-24,111.99,117.27,110.0,114.46,"14,891,051",33.047,11.946,"6,153,369.60"
2021-08-25,112.46,114.18,110.7,112.66,"7,707,852",32.528,11.759,"6,056,601.60"
2021-08-26,112.66,115.91,109.76,112.15,"9,265,288",32.38,11.705,"6,029,184.00"
2021-08-27,112.15,116.27,111.41,114.2,"9,165,685",32.972,11.919,"6,139,392.00"
2021-08-30,115.0,115.2,109.01,111.0,"9,015,252",32.048,11.585,"5,967,360.00"
2021-08-31,109.21,118.25,109.21,115.71,"11,952,202",33.408,12.077,"6,220,569.60"
2021-09-01,114.77,126.85,113.77,121.12,"20,259,803",34.97,12.642,"6,511,411.20"
2021-09-02,120.2,124.0,119.01,122.35,"14,030,499",35.325,12.77,"6,577,536.00"
2021-09-03,129.99,130.0,118.86,119.15,"14,711,478",34.402,12.436,"6,405,504.00"
2021-09-06,118.0,129.38,118.0,126.04,"15,480,742",36.391,13.155,"6,775,910.40"
2021-09-07,126.05,135.13,124.28,134.92,"17,213,468",38.955,14.082,"7,253,299.20"
2021-09-08,132.6,145.52,131.58,137.31,"18,099,977",39.645,14.331,"7,381,785.60"
2021-09-09,136.5,140.69,134.78,137.52,"11,965,445",39.705,14.353,"7,393,075.20"
2021-09-10,139.0,146.5,136.63,139.04,"13,084,152",40.144,14.512,"7,474,790.40"
2021-09-13,138.82,146.46,138.8,140.4,"10,945,532",40.537,14.654,"7,547,904.00"
2021-09-14,141.4,142.0,134.64,136.23,"10,957,042",39.333,14.219,"7,323,724.80"
2021-09-15,134.97,137.36,132.0,132.8,"8,998,761",38.343,13.861,"7,139,328.00"
2021-09-16,133.0,134.0,128.58,129.53,"7,118,002",37.399,13.519,"6,963,532.80"
2021-09-17,130.26,134.69,128.0,133.77,"7,784,817",38.623,13.962,"7,191,475.20"
2021-09-22,130.6,134.99,129.82,131.12,"5,173,204",37.858,13.685,"7,049,011.20"
2021-09-23,132.14,135.8,131.38,132.55,"6,080,718",38.27,13.834,"7,125,888.00"
2021-09-24,132.05,133.97,130.2,130.83,"4,672,757",37.774,13.655,"7,033,420.80"
2021-09-27,130.6,134.52,125.91,126.82,"9,840,372",36.616,13.236,"6,817,843.20"
2021-09-28,127.5,132.6,126.57,130.53,"6,830,892",37.687,13.624,"7,017,292.80"
2021-09-29,128.64,129.98,118.22,119.34,"13,014,072",34.456,12.456,"6,415,718.40"
2021-09-30,120.56,121.49,118.25,119.89,"7,418,384",34.615,12.513,"6,445,286.40"
2021-10-08,121.5,123.2,119.6,122.1,"6,467,758",35.253,12.744,"6,564,096.00"
2021-10-11,122.8,123.49,119.38,119.96,"4,884,192",34.635,12.52,"6,449,049.60"
2021-10-12,119.83,120.56,116.15,117.48,"6,681,496",33.919,12.262,"6,315,724.80"
2021-10-13,118.07,118.5,114.4,117.15,"5,794,571",33.824,12.227,"6,297,984.00"
2021-10-14,116.86,117.8,115.0,116.91,"3,427,505",33.755,12.202,"6,285,081.60"
2021-10-15,115.1,117.74,115.1,116.2,"4,624,261",33.55,12.128,"6,246,912.00"
2021-10-18,115.9,117.55,114.5,116.42,"4,942,238",33.613,12.151,"6,258,739.20"
2021-10-19,116.39,120.2,116.1,117.76,"5,760,271",34.0,12.291,"6,330,777.60"
2021-10-20,118.77,118.95,116.39,117.12,"4,269,696",33.815,12.224,"6,296,371.20"
2021-10-21,116.93,119.7,116.01,116.6,"5,462,489",33.665,12.17,"6,268,416.00"
2021-10-22,116.9,118.8,115.28,117.22,"4,699,820",33.844,12.234,"6,301,747.20"
2021-10-25,118.0,121.0,115.5,120.0,"6,538,628",34.647,12.525,"6,451,200.00"
2021-10-26,119.51,120.45,118.2,118.45,"6,123,597",34.199,12.363,"6,367,872.00"
2021-10-27,118.33,118.33,110.0,111.42,"10,203,857",30.836,10.763,"5,989,939.20"
2021-10-28,111.0,114.81,110.5,111.41,"6,514,242",30.833,10.762,"5,989,401.60"
2021-10-29,110.02,114.08,109.0,112.81,"6,056,852",31.22,10.898,"6,064,665.60"
2021-11-01,111.65,117.4,111.16,116.0,"6,887,346",32.103,11.206,"6,236,160.00"
2021-11-02,115.51,116.32,111.66,113.2,"4,858,593",31.328,10.935,"6,085,632.00"
2021-11-03,113.2,114.71,112.0,113.15,"3,681,497",31.315,10.931,"6,082,944.00"
2021-11-04,113.45,114.66,111.8,112.13,"3,906,512",31.032,10.832,"6,028,108.80"
2021-11-05,112.11,114.36,111.11,112.95,"4,375,499",31.259,10.911,"6,072,192.00"
2021-11-08,112.45,114.93,111.5,113.6,"4,937,611",31.439,10.974,"6,107,136.00"
2021-11-09,113.89,115.21,112.76,114.4,"4,403,304",31.661,11.051,"6,150,144.00"
2021-11-10,114.0,114.59,111.85,113.48,"4,298,355",31.406,10.962,"6,100,684.80"
2021-11-11,113.0,118.25,112.58,117.68,"10,475,974",32.568,11.368,"6,326,476.80"
2021-11-12,116.47,117.5,115.31,115.93,"4,796,063",32.084,11.199,"6,232,396.80"
2021-11-15,116.12,116.89,114.43,114.94,"5,077,828",31.81,11.103,"6,179,174.40"
2021-11-16,114.66,115.44,112.5,113.06,"5,063,459",31.29,10.922,"6,078,105.60"
2021-11-17,113.1,114.28,112.1,113.9,"4,762,203",31.522,11.003,"6,123,264.00"
2021-11-18,113.28,113.84,109.8,111.12,"6,532,540",30.753,10.734,"5,973,811.20"
2021-11-19,110.99,114.7,110.21,114.0,"6,807,231",31.55,11.013,"6,128,640.00"
2021-11-22,114.09,119.76,113.43,118.67,"11,489,815",32.842,11.464,"6,379,699.20"
2021-11-23,118.67,119.95,117.6,118.49,"6,581,918",32.792,11.446,"6,370,022.40"
2021-11-24,117.9,123.69,117.88,122.32,"8,356,023",33.852,11.816,"6,575,923.20"
2021-11-25,122.0,123.24,120.08,120.64,"5,885,117",33.387,11.654,"6,485,606.40"
2021-11-26,120.64,121.17,117.72,117.97,"5,888,890",32.649,11.396,"6,342,067.20"
2021-11-29,116.66,117.8,115.49,116.37,"5,331,779",32.206,11.242,"6,256,051.20"
2021-11-30,116.81,120.86,116.35,117.34,"7,466,299",32.474,11.335,"6,308,198.40"
2021-12-01,117.2,122.98,116.79,122.2,"12,594,712",33.819,11.805,"6,569,472.00"
2021-12-02,120.99,123.2,120.58,122.0,"6,877,193",33.764,11.785,"6,558,720.00"
2021-12-03,122.0,123.61,119.7,122.06,"6,709,857",33.78,11.791,"6,561,945.60"
2021-12-06,127.0,130.49,122.56,125.56,"15,343,218",34.749,12.129,"6,750,105.60"
2021-12-07,127.94,128.58,124.03,124.65,"8,157,587",34.497,12.041,"6,701,184.00"
2021-12-08,124.53,130.66,124.19,129.62,"9,028,514",35.873,12.522,"6,968,371.20"
2021-12-09,129.0,135.78,128.5,132.19,"12,000,888",36.584,12.77,"7,106,534.40"
2021-12-10,129.19,130.89,127.0,128.05,"9,894,173",35.438,12.37,"6,883,968.00"
2021-12-13,129.5,138.0,129.47,132.09,"12,850,427",36.556,12.76,"7,101,158.40"
2021-12-14,130.12,132.96,129.12,132.46,"7,166,862",36.659,12.796,"7,121,049.60"
2021-12-15,132.94,138.58,132.4,136.52,"10,561,941",37.782,13.188,"7,339,315.20"
2021-12-16,136.88,138.5,135.88,137.97,"5,316,900",38.184,13.328,"7,417,267.20"
2021-12-17,138.2,138.53,133.8,135.52,"7,886,534",37.506,13.092,"7,285,555.20"
2021-12-20,134.5,142.1,134.1,138.27,"15,620,728",38.267,13.357,"7,433,395.20"
2021-12-21,140.09,147.5,139.0,146.8,"13,171,691",40.627,14.181,"7,891,968.00"
2021-12-22,146.5,146.5,143.18,143.53,"6,654,391",39.722,13.865,"7,716,172.80"
2021-12-23,143.53,151.66,142.26,145.29,"10,185,841",40.209,14.035,"7,810,790.40"
2021-12-24,145.44,146.59,138.0,139.45,"9,520,011",38.593,13.471,"7,496,832.00"
2021-12-27,138.8,141.31,135.35,136.59,"6,853,979",37.802,13.195,"7,343,078.40"
2021-12-28,139.25,142.22,136.4,141.48,"7,371,695",39.155,13.667,"7,605,964.80"
2021-12-29,139.58,143.2,137.5,141.62,"6,827,492",39.194,13.681,"7,613,491.20"
2021-12-30,141.49,145.28,140.5,143.81,"5,426,261",39.8,13.892,"7,731,225.60"
2021-12-31,144.98,145.31,142.22,144.58,"4,021,771",40.013,13.967,"7,772,620.80"
2022-01-04,144.9,148.0,143.51,144.6,"5,722,859",40.018,13.969,"7,773,696.00"
2022-01-05,145.03,150.29,141.37,142.99,"8,915,962",39.573,13.813,"7,687,142.40"
2022-01-06,140.12,142.95,134.12,135.07,"10,559,401",37.381,13.048,"7,261,363.20"
2022-01-07,135.99,137.68,128.58,129.49,"9,791,165",35.837,12.509,"6,961,382.40"
2022-01-10,129.2,132.0,127.25,130.01,"5,341,444",35.981,12.559,"6,989,337.60"
2022-01-11,129.48,129.88,126.56,127.41,"5,378,779",35.261,12.308,"6,849,561.60"
2022-01-12,128.27,128.27,125.21,127.0,"5,948,861",35.148,12.268,"6,827,520.00"
2022-01-13,127.6,127.68,124.56,124.87,"3,999,289",34.558,12.063,"6,713,011.20"
2022-01-14,124.08,125.9,123.13,123.95,"5,257,139",34.304,11.974,"6,663,552.00"
2022-01-17,126.0,128.74,124.64,128.01,"6,505,280",35.427,12.366,"6,881,817.60"
2022-01-18,127.92,131.66,127.1,127.89,"6,574,462",35.394,12.354,"6,875,366.40"
2022-01-19,130.12,137.3,130.1,131.06,"9,328,896",36.271,12.661,"7,045,785.60"
2022-01-20,131.5,136.5,129.15,133.26,"7,467,947",36.88,12.873,"7,164,057.60"
2022-01-21,131.51,133.3,128.19,129.72,"5,041,642",35.9,12.531,"6,973,747.20"
2022-01-24,129.0,131.72,128.6,129.71,"3,357,079",35.898,12.53,"6,973,209.60"
2022-01-25,129.05,129.99,125.17,125.41,"4,139,819",34.708,12.115,"6,742,041.60"
2022-01-26,126.95,130.89,125.52,130.12,"4,853,840",36.011,12.57,"6,995,251.20"
2022-01-27,128.6,130.2,123.88,124.11,"6,117,268",34.348,11.989,"6,672,153.60"
2022-01-28,125.35,128.13,123.0,125.07,"4,774,894",34.613,12.082,"6,723,763.20"
2022-02-07,127.0,127.99,117.02,118.43,"8,520,105",32.776,11.441,"6,366,796.80"
2022-02-08,117.5,119.64,114.87,119.0,"5,426,519",32.934,11.496,"6,397,440.00"
2022-02-09,117.0,120.32,116.66,118.81,"6,182,051",32.881,11.477,"6,387,225.60"
2022-02-10,118.8,118.81,116.68,117.3,"3,955,070",32.463,11.331,"6,306,048.00"
2022-02-11,117.3,118.68,115.0,115.64,"4,531,677",32.004,11.171,"6,216,806.40"
2022-02-14,115.11,115.44,108.55,109.54,"12,095,561",30.316,10.582,"5,888,870.40"
2022-02-15,110.6,112.49,109.7,111.89,"6,317,403",30.966,10.809,"6,015,206.40"
2022-02-16,112.01,112.96,109.48,110.01,"5,251,339",30.446,10.627,"5,914,137.60"
2022-02-17,109.9,112.23,109.7,111.2,"4,852,731",30.775,10.742,"5,978,112.00"
2022-02-18,110.85,111.8,109.5,110.8,"3,512,427",30.664,10.704,"5,956,608.00"
2022-02-21,111.4,111.47,109.4,110.03,"3,603,137",30.451,10.629,"5,915,212.80"
2022-02-22,109.07,109.07,105.5,106.03,"7,250,586",29.344,10.243,"5,700,172.80"
2022-02-23,106.81,109.36,106.11,108.89,"6,577,734",30.136,10.519,"5,853,926.40"
2022-02-24,107.2,110.15,106.43,108.25,"7,574,461",29.958,10.457,"5,819,520.00"
2022-02-25,110.01,110.22,107.08,107.7,"6,527,632",29.806,10.404,"5,789,952.00"
2022-02-28,107.2,107.95,105.47,107.95,"4,707,390",29.875,10.428,"5,803,392.00"
2022-03-01,105.49,108.12,103.49,108.11,"10,212,082",30.41,8.974,"5,811,993.60"
2022-03-02,106.57,108.12,105.6,106.17,"5,876,930",29.864,8.813,"5,707,699.20"
2022-03-03,107.23,107.3,104.81,104.92,"3,956,150",29.513,8.709,"5,640,499.20"
2022-03-04,104.02,104.78,101.6,102.75,"6,325,785",28.902,8.529,"5,523,840.00"
2022-03-07,101.9,102.39,98.6,99.1,"6,308,401",27.876,8.226,"5,327,616.00"
2022-03-08,100.09,103.3,99.7,100.66,"9,874,211",28.315,8.355,"5,411,481.60"
2022-03-09,102.5,102.6,94.0,98.33,"9,406,057",27.659,8.162,"5,286,220.80"
2022-03-10,101.0,101.98,97.01,97.27,"8,572,063",27.361,8.074,"5,229,235.20"
2022-03-11,95.0,98.9,93.52,97.56,"10,171,462",27.443,8.098,"5,244,825.60"
2022-03-14,95.71,97.27,94.94,95.01,"6,139,248",26.725,7.886,"5,107,737.60"
2022-03-15,94.11,97.16,92.06,92.54,"8,479,363",26.03,7.681,"4,974,950.40"
2022-03-16,95.01,99.59,91.36,98.63,"15,329,710",27.743,8.187,"5,302,348.80"
2022-03-17,101.01,102.0,98.0,98.35,"14,307,345",27.665,8.164,"5,287,296.00"
2022-03-18,97.0,99.36,96.36,98.01,"6,398,386",27.569,8.135,"5,269,017.60"
2022-03-21,97.88,98.43,95.62,96.39,"6,063,840",27.113,8.001,"5,181,926.40"
2022-03-22,96.03,97.9,95.48,96.87,"4,572,969",27.248,8.041,"5,207,731.20"
2022-03-23,97.06,98.03,96.0,97.22,"4,865,124",27.347,8.07,"5,226,547.20"
2022-03-24,97.96,98.13,95.6,96.16,"4,161,947",27.049,7.982,"5,169,561.60"
2022-03-25,96.15,96.83,94.0,94.0,"4,587,378",26.441,7.802,"5,053,440.00"
2022-03-28,93.0,95.68,92.49,94.81,"4,192,656",26.669,7.87,"5,096,985.60"
2022-03-29,95.0,95.1,92.8,92.95,"3,868,180",26.146,7.715,"4,996,992.00"
2022-03-30,92.0,97.3,91.51,97.02,"10,087,298",27.291,9.468,"5,215,795.20"
2022-03-31,96.6,97.27,95.72,95.8,"5,608,242",26.947,9.349,"5,150,208.00"
2022-04-01,95.0,97.6,94.7,96.86,"6,095,690",27.246,9.452,"5,207,193.60"
2022-04-06,96.6,96.6,94.3,95.13,"4,789,304",26.759,9.283,"5,114,188.80"
2022-04-07,95.16,96.2,92.9,93.05,"4,692,470",26.174,9.08,"5,002,368.00"
2022-04-08,93.78,95.45,92.39,94.05,"4,692,263",26.455,9.178,"5,056,128.00"
2022-04-11,93.46,93.54,90.4,90.75,"5,388,292",25.527,8.856,"4,878,720.00"
2022-04-12,90.77,95.0,89.72,94.35,"7,020,330",26.54,9.207,"5,072,256.00"
2022-04-13,93.01,94.02,92.16,92.53,"4,354,080",26.028,9.03,"4,974,412.80"
2022-04-14,93.3,95.53,93.0,94.42,"5,385,031",26.559,9.214,"5,076,019.20"
2022-04-15,93.2,95.0,92.9,94.2,"4,214,197",26.497,9.193,"5,064,192.00"
2022-04-18,93.0,93.0,91.49,92.08,"3,800,782",25.901,8.986,"4,950,220.80"
2022-04-19,91.86,92.92,91.06,91.5,"3,019,969",25.738,8.929,"4,919,040.00"
2022-04-20,91.87,92.16,90.0,90.74,"4,060,749",25.524,8.855,"4,878,182.40"
2022-04-21,90.03,92.0,89.8,90.5,"4,429,458",25.457,8.831,"4,865,280.00"
2022-04-22,89.8,91.95,89.73,90.2,"4,147,123",25.372,8.802,"4,849,152.00"
2022-04-25,87.8,88.58,83.88,84.96,"6,230,324",23.898,8.291,"4,567,449.60"
2022-04-26,80.0,81.0,71.0,72.19,"15,064,903",20.938,6.907,"3,880,934.40"
2022-04-27,70.3,74.94,70.13,74.89,"8,444,610",21.721,7.166,"4,026,086.40"
2022-04-28,73.52,74.43,72.06,72.6,"5,546,352",21.057,6.947,"3,902,976.00"
2022-04-29,76.0,83.25,75.51,82.13,"12,147,098",23.821,7.858,"4,415,308.80"
2022-05-05,80.66,82.46,80.5,81.11,"5,880,528",23.525,7.761,"4,360,473.60"
2022-05-06,78.8,80.5,78.0,78.5,"4,572,245",22.768,7.511,"4,220,160.00"
2022-05-09,78.11,79.99,77.46,78.5,"2,890,912",22.768,7.511,"4,220,160.00"
2022-05-10,77.2,81.5,77.1,80.38,"4,513,130",23.313,7.691,"4,321,228.80"
2022-05-11,80.93,84.38,80.08,81.58,"6,978,063",23.661,7.806,"4,385,740.80"
2022-05-12,81.0,83.5,80.9,81.85,"4,134,208",23.74,7.832,"4,400,256.00"
2022-05-13,81.88,82.88,81.1,81.94,"2,701,756",23.766,7.84,"4,405,094.40"
2022-05-16,82.88,83.25,80.68,80.97,"3,081,521",23.485,7.747,"4,352,947.20"
2022-05-17,80.61,81.88,80.4,81.31,"2,537,860",23.583,7.78,"4,371,225.60"
2022-05-18,81.38,83.28,81.11,82.2,"4,308,436",23.841,7.865,"4,419,072.00"
2022-05-19,80.77,81.71,80.41,81.49,"3,008,310",23.635,7.797,"4,380,902.40"
2022-05-20,81.88,85.54,81.8,84.19,"6,224,712",24.418,8.055,"4,526,054.40"
2022-05-23,83.65,84.46,82.71,84.22,"3,597,110",24.427,8.058,"4,527,667.20"
2022-05-24,84.21,84.49,80.5,80.5,"3,664,493",23.348,7.702,"4,327,680.00"
2022-05-25,80.4,81.16,79.66,81.0,"2,743,943",23.493,7.75,"4,354,560.00"
2022-05-26,81.06,84.0,80.2,82.76,"4,234,354",24.004,7.919,"4,449,177.60"
2022-05-27,82.5,84.8,81.8,82.5,"3,427,797",23.928,7.894,"4,435,200.00"
2022-05-30,82.6,83.52,82.01,82.89,"2,951,294",24.041,7.931,"4,456,166.40"
2022-05-31,82.8,85.53,82.32,85.32,"6,304,162",24.746,8.164,"4,586,803.20"
2022-06-01,85.0,86.29,83.88,84.36,"4,076,515",24.468,8.072,"4,535,193.60"
2022-06-02,83.6,85.2,83.17,85.11,"3,302,034",24.685,8.144,"4,575,513.60"
2022-06-06,84.47,88.98,84.12,88.11,"7,544,163",25.555,8.431,"4,736,793.60"
2022-06-07,87.68,90.45,87.15,88.55,"6,298,194",25.683,8.473,"4,760,448.00"
2022-06-08,88.56,91.29,88.2,89.99,"6,743,948",26.101,8.61,"4,837,862.40"
2022-06-09,90.1,93.79,88.86,88.9,"8,916,791",25.785,8.506,"4,779,264.00"
2022-06-10,87.88,93.0,87.3,92.01,"8,416,022",26.687,8.804,"4,946,457.60"
2022-06-13,90.31,91.35,88.48,89.45,"6,647,984",25.944,8.559,"4,808,832.00"
2022-06-14,87.9,93.1,85.0,92.59,"11,378,828",26.855,8.859,"4,977,638.40"
2022-06-15,92.5,106.1,91.91,100.45,"25,138,019",29.134,9.611,"5,400,192.00"
2022-06-16,98.9,98.9,94.5,95.38,"13,970,071",27.664,9.126,"5,127,628.80"
2022-06-17,93.2,96.88,92.52,95.75,"8,961,869",27.771,9.162,"5,147,520.00"
2022-06-20,94.8,97.25,93.8,96.01,"6,392,205",27.847,9.186,"5,161,497.60"
2022-06-21,95.2,96.68,93.91,94.9,"5,810,104",27.525,9.08,"5,101,824.00"
2022-06-22,95.0,96.83,94.0,94.52,"6,024,721",27.415,9.044,"5,081,395.20"
2022-06-23,94.02,98.45,94.0,97.82,"9,381,241",28.372,9.36,"5,258,803.20"
2022-06-24,97.74,98.1,96.11,97.06,"6,016,232",28.151,9.287,"5,217,945.60"
2022-06-27,97.12,98.97,96.8,97.06,"6,747,802",28.151,9.287,"5,217,945.60"
2022-06-28,97.05,98.8,94.1,98.0,"7,646,048",28.424,9.377,"5,268,480.00"
2022-06-29,97.0,98.59,94.8,94.92,"6,014,990",27.531,9.082,"5,102,899.20"
2022-06-30,95.0,97.77,94.82,96.15,"6,287,175",27.887,9.2,"5,169,024.00"
2022-07-01,95.99,96.87,94.52,95.08,"4,087,757",27.577,9.097,"5,111,500.80"
2022-07-04,94.53,95.35,93.0,94.79,"4,749,501",27.493,9.07,"5,095,910.40"
2022-07-05,94.78,95.88,91.71,92.87,"6,539,501",26.936,8.886,"4,992,691.20"
2022-07-06,93.0,93.35,91.28,91.98,"5,311,677",26.678,8.801,"4,944,844.80"
2022-07-07,92.15,92.6,91.12,91.18,"3,715,291",26.446,8.724,"4,901,836.80"
2022-07-08,91.65,93.53,91.3,91.31,"4,461,147",26.484,8.737,"4,908,825.60"
2022-07-11,91.05,91.27,89.5,89.93,"3,431,708",26.083,8.605,"4,834,636.80"
2022-07-12,90.6,91.4,88.71,89.1,"4,075,972",25.843,8.525,"4,790,016.00"
2022-07-13,89.11,89.99,88.52,88.89,"2,859,705",25.782,8.505,"4,778,726.40"
2022-07-14,88.68,90.45,88.36,89.25,"3,089,015",25.886,8.54,"4,798,080.00"
2022-07-15,88.69,89.55,86.38,86.4,"5,288,882",25.059,8.267,"4,644,864.00"
2022-07-18,86.9,89.7,86.7,88.3,"4,797,949",25.611,8.449,"4,747,008.00"
2022-07-19,88.34,89.36,87.8,88.81,"3,113,015",25.758,8.498,"4,774,425.60"
2022-07-20,89.1,89.68,88.74,89.01,"2,523,296",25.816,8.517,"4,785,177.60"
2022-07-21,88.46,89.38,88.42,88.47,"2,333,207",25.66,8.465,"4,756,147.20"
2022-07-22,88.9,89.69,87.5,88.64,"3,467,896",25.709,8.481,"4,765,286.40"
2022-07-25,88.63,88.64,85.3,85.66,"3,895,785",24.845,8.196,"4,605,081.60"
2022-07-26,85.66,87.5,85.1,87.11,"2,851,960",25.265,8.335,"4,683,033.60"
2022-07-27,86.5,87.17,85.88,85.9,"2,270,851",24.914,8.219,"4,617,984.00"
2022-07-28,86.4,89.3,86.4,87.6,"3,981,871",25.407,8.382,"4,709,376.00"
2022-07-29,87.6,87.85,85.92,86.04,"2,782,441",24.955,8.233,"4,625,510.40"
2022-08-01,85.77,85.8,84.2,85.15,"2,799,727",24.697,8.147,"4,577,664.00"
2022-08-02,84.01,84.01,80.11,82.0,"5,273,261",23.783,7.846,"4,408,320.00"
2022-08-03,81.36,84.09,81.36,82.1,"3,651,614",23.812,7.856,"4,413,696.00"
2022-08-04,83.0,83.87,82.47,82.85,"2,256,832",24.03,7.927,"4,454,016.00"
2022-08-05,83.15,86.33,83.13,86.03,"4,257,108",24.952,8.232,"4,624,972.80"
2022-08-08,85.89,86.66,85.3,86.44,"2,762,456",25.071,8.271,"4,647,014.40"
2022-08-09,86.0,86.51,85.08,85.87,"2,261,958",24.906,8.216,"4,616,371.20"
2022-08-10,85.79,86.66,84.23,85.0,"3,010,602",24.653,8.133,"4,569,600.00"
2022-08-11,86.0,90.27,85.7,89.92,"9,295,974",26.08,8.604,"4,834,099.20"
2022-08-12,88.5,89.0,87.69,88.06,"4,644,361",25.541,8.426,"4,734,105.60"
2022-08-15,87.2,88.17,86.6,87.33,"2,855,403",25.329,8.356,"4,694,860.80"
2022-08-16,87.5,88.0,86.51,86.87,"3,132,311",25.196,8.312,"4,670,131.20"
2022-08-17,87.0,88.91,85.01,88.42,"5,773,178",25.645,8.46,"4,753,459.20"
2022-08-18,87.9,87.9,86.53,86.57,"3,390,555",25.109,8.283,"4,654,003.20"
2022-08-19,86.69,87.22,85.31,85.31,"2,811,141",24.743,8.163,"4,586,265.60"
2022-08-22,85.2,85.55,84.5,85.1,"1,912,613",24.682,8.143,"4,574,976.00"
2022-08-23,85.06,86.33,84.0,85.02,"2,760,344",24.659,8.135,"4,570,675.20"
2022-08-24,84.5,86.86,82.71,82.94,"3,727,831",24.056,7.936,"4,458,854.40"
2022-08-25,82.93,84.33,81.66,83.82,"3,437,676",24.311,8.02,"4,506,163.20"
2022-08-26,83.77,84.37,83.0,83.2,"2,154,434",24.59,7.432,"4,472,832.00"
2022-08-29,81.97,83.31,81.6,82.44,"2,146,602",24.365,7.364,"4,431,974.40"
2022-08-30,82.48,84.5,82.1,83.78,"2,895,177",24.761,7.484,"4,504,012.80"
2022-08-31,83.83,85.99,83.3,85.13,"4,166,785",25.16,7.604,"4,576,588.80"
2022-09-01,84.44,85.45,83.88,83.9,"2,231,628",24.797,7.495,"4,510,464.00"
2022-09-02,84.03,84.5,82.52,83.54,"2,189,692",24.69,7.462,"4,491,110.40"
2022-09-05,83.2,83.79,82.04,82.78,"2,356,172",24.466,7.395,"4,450,252.80"
2022-09-06,82.52,85.2,81.61,85.08,"3,674,714",25.145,7.6,"4,573,900.80"
2022-09-07,84.4,84.46,83.68,83.8,"2,053,418",24.767,7.486,"4,505,088.00"
2022-09-08,84.0,84.9,83.74,83.89,"1,971,234",24.794,7.494,"4,509,926.40"
2022-09-09,84.06,86.15,83.6,85.65,"3,881,101",25.314,7.651,"4,604,544.00"
2022-09-13,86.3,86.82,85.5,86.04,"3,134,998",25.429,7.686,"4,625,510.40"
2022-09-14,84.58,85.89,84.58,85.82,"2,295,225",25.364,7.666,"4,613,683.20"
2022-09-15,86.4,88.74,85.15,85.85,"4,330,645",25.373,7.669,"4,615,296.00"
2022-09-16,85.3,85.51,80.82,81.18,"6,576,481",23.993,7.252,"4,364,236.80"
2022-09-19,80.88,81.7,80.01,80.62,"2,058,575",23.827,7.202,"4,334,131.20"
2022-09-20,81.31,81.51,79.68,80.04,"2,533,561",23.656,7.15,"4,302,950.40"
2022-09-21,79.83,79.83,77.86,79.13,"2,616,148",23.387,7.069,"4,254,028.80"
2022-09-22,78.11,79.59,77.8,78.83,"1,665,477",23.298,7.042,"4,237,900.80"
2022-09-23,79.0,79.59,77.5,78.22,"1,584,344",23.118,6.987,"4,205,107.20"
2022-09-26,77.11,78.3,77.0,77.04,"1,618,512",22.769,6.882,"4,141,670.40"
2022-09-27,77.17,79.0,77.17,79.0,"2,012,955",23.349,7.057,"4,247,040.00"
2022-09-28,78.9,78.93,77.45,77.56,"1,592,610",22.923,6.928,"4,169,625.60"
2022-09-29,78.33,78.95,76.7,76.77,"1,882,672",22.689,6.858,"4,127,155.20"
2022-09-30,76.79,78.28,76.77,77.48,"1,852,000",22.899,6.921,"4,165,324.80"
2022-10-10,77.55,78.0,76.67,76.83,"1,485,224",22.707,6.863,"4,130,380.80"
2022-10-11,76.99,78.21,75.8,76.96,"1,964,415",22.746,6.875,"4,137,369.60"
2022-10-12,77.0,78.58,74.5,78.37,"3,233,741",23.162,7.001,"4,213,171.20"
2022-10-13,77.39,79.02,77.36,78.0,"2,102,546",23.053,6.968,"4,193,280.00"
2022-10-14,78.99,81.38,78.81,80.2,"4,240,403",23.703,7.164,"4,311,552.00"
2022-10-17,79.75,80.95,79.36,80.45,"2,216,909",23.777,7.186,"4,324,992.00"
2022-10-18,81.06,81.17,79.19,79.48,"2,312,311",23.49,7.1,"4,272,844.80"
2022-10-19,79.41,79.91,78.37,78.37,"1,982,322",23.162,7.001,"4,213,171.20"
