date,PE,PB,PS,open,high,low,close
2022/7/15 8:00,272.248,10.272,4.069,335,349.89,333,338.19
2022/7/18 8:00,271.37,10.239,4.056,345,346,328,337.1
2022/7/19 8:00,266.54,10.057,3.983,337.1,337.1,327.62,331.1
2022/7/20 8:00,267.023,10.075,3.991,332.98,333.86,329.08,331.7
2022/7/21 8:00,261.227,9.856,3.904,329,331,322.94,324.5
2022/7/22 8:00,265.349,10.012,3.966,326.01,334.66,326,329.62
2022/7/25 8:00,259.979,9.809,3.885,326,327,320,322.95
2022/7/26 8:00,261.63,9.871,3.91,322.48,327.68,320,325
2022/7/27 8:00,262.274,9.896,3.92,324,329.8,321.01,325.8
2022/7/28 8:00,261.976,9.884,3.915,329.02,331.45,324,325.43
2022/7/29 8:00,257.896,9.762,3.854,323,327.8,317.96,320.36
2022/8/1 8:00,266.091,10.072,3.977,317.98,332.08,316.32,330.54
2022/8/2 8:00,262.919,9.952,3.929,324.9,330.48,321.3,326.6
2022/8/3 8:00,259.208,9.811,3.874,326.7,334.85,318.89,321.99
2022/8/4 8:00,263.08,9.958,3.932,328,331.47,322.1,326.8
2022/8/5 8:00,261.221,9.887,3.904,330,331.89,318.28,324.49
2022/8/8 8:00,258.693,9.792,3.866,322.11,324.9,319,321.35
2022/8/9 8:00,257.381,9.742,3.846,321.18,323.8,318.15,319.72
2022/8/10 8:00,248.228,9.396,3.71,319.7,319.7,305,308.35
2022/8/11 8:00,253.597,9.599,3.79,311.43,315.89,305.6,315.02
2022/8/12 8:00,251.11,9.505,3.753,315.02,316.28,310,311.93
2022/8/15 8:00,253.75,9.605,3.792,312.2,319.23,311.22,315.21
2022/8/16 8:00,256.737,9.718,3.837,315.8,321.89,315.5,318.92
2022/8/17 8:00,263.99,9.992,3.945,319.99,329.6,316.72,327.93
2022/8/18 8:00,262.468,9.935,3.923,327,330,323.84,326.04
2022/8/19 8:00,257.115,9.732,3.843,325.03,327.44,317,319.39
2022/8/22 8:00,260.094,9.845,3.887,316,326.09,312.22,323.09
2022/8/23 8:00,258.902,9.8,3.869,324,325.55,318.98,321.61
2022/8/24 8:00,249.153,9.431,3.724,321.68,322.96,309.3,309.5
2022/8/25 8:00,249.218,9.433,3.724,309.56,311.08,302.66,309.58
2022/8/26 8:00,254.169,9.621,3.798,312.99,317.93,310,315.73
2022/8/29 8:00,252.414,9.554,3.772,313.67,316.87,311.49,313.55
2022/8/30 8:00,165.529,9.367,3.28,315.5,318.5,310,310.85
2022/8/31 8:00,153.351,8.678,3.039,291,296.6,284,287.98
2022/9/1 8:00,152.669,8.639,3.025,285,294.6,284.03,286.7
2022/9/2 8:00,150.167,8.498,2.976,288.7,289.6,278.1,282
2022/9/5 8:00,143.116,8.099,2.836,269,270.88,261.1,268.76
2022/9/6 8:00,145.342,8.225,2.88,268.77,274.45,267.21,272.94
2022/9/7 8:00,150.539,8.519,2.983,272,285.05,270.6,282.7
2022/9/8 8:00,148.175,8.385,2.936,283,284.99,277,278.26
2022/9/9 8:00,148.942,8.428,2.952,280.99,281.49,276.99,279.7
2022/9/13 8:00,151.658,8.582,3.005,282,286.69,279.37,284.8
2022/9/14 8:00,148.212,8.387,2.937,282,283.8,276.26,278.33
2022/9/15 8:00,143.51,8.121,2.844,280,280.5,266.91,269.5
2022/9/16 8:00,141.636,8.015,2.807,268,271.45,264.36,265.98
2022/9/19 8:00,143.963,8.147,2.853,268,273.9,266.68,270.35
2022/9/20 8:00,146.018,8.263,2.894,273.8,277.49,272.01,274.21
2022/9/21 8:00,143.776,8.136,2.849,271.8,272.61,267,270
2022/9/22 8:00,143.004,8.092,2.834,267.49,269.38,261.3,268.55
2022/9/23 8:00,141.859,8.028,2.811,267.09,269.77,264.28,266.4
2022/9/26 8:00,145.347,8.225,2.88,266.4,276,263.58,272.95
2022/9/27 8:00,145.885,8.255,2.891,272.96,274.83,270.06,273.96
2022/9/28 8:00,141.444,8.004,2.803,273,273,265.5,265.62
2022/9/29 8:00,140.885,7.972,2.792,270,271.8,264,264.57
2022/9/30 8:00,134.197,7.594,2.659,263,263.55,249,252.01
2022/10/10 8:00,133.765,7.569,2.651,252.27,256.4,249.44,251.2
2022/10/11 8:00,135.794,7.684,2.691,252,257.38,249.33,255.01
2022/10/12 8:00,139.697,7.905,2.768,254,263.25,249.95,262.34
2022/10/13 8:00,137.482,7.78,2.725,260,263,258.08,258.18
2022/10/14 8:00,140.869,7.971,2.792,262.08,269.1,259.95,264.54
2022/10/17 8:00,138.803,7.855,2.751,263,263,256.69,260.66
2022/10/18 8:00,145.731,8.247,2.888,279,279,272.5,273.67
2022/10/19 8:00,142.445,8.061,2.823,273.67,276.44,266.88,267.5
2022/10/20 8:00,140.321,7.94,2.781,264,265.58,257.4,263.51
2022/10/21 8:00,141.806,8.025,2.81,263.52,270.88,262.01,266.3
2022/10/24 8:00,136.092,7.701,2.697,264.9,266.31,253.57,255.57
2022/10/25 8:00,137.338,7.772,2.722,253,260.59,250.03,257.91
2022/10/26 8:00,137.317,7.77,2.721,260,264.04,255.29,257.87
2022/10/27 8:00,135.789,7.684,2.691,258.99,260.72,255,255
2022/10/28 8:00,127.743,7.229,2.532,253,253,235.81,239.89
2022/10/31 8:00,72.436,7.005,2.121,237.5,251,237.11,246.67
2022/11/1 8:00,76.884,7.435,2.251,247.11,262.2,247,261.82
2022/11/2 8:00,78.57,7.598,2.3,261,271.6,258.36,267.56
2022/11/3 8:00,78.693,7.61,2.304,265.02,271.76,264.1,267.98
2022/11/4 8:00,82.282,7.957,2.409,268.98,283.02,268,280.2
2022/11/7 8:00,81.894,7.92,2.397,275,282.03,272.99,278.88
2022/11/8 8:00,81.169,7.849,2.376,279.45,282.6,273.5,276.41
2022/11/9 8:00,79.178,7.657,2.318,278.15,278.88,268.64,269.63
2022/11/10 8:00,76.426,7.391,2.237,264.63,264.97,255.8,260.26
2022/11/11 8:00,78.934,7.633,2.311,270.5,272.97,265.16,268.8
2022/11/14 8:00,77.463,7.491,2.268,269.23,272.54,262.76,263.79
2022/11/15 8:00,78.406,7.582,2.295,263.99,268.3,260.1,267
2022/11/16 8:00,76.667,7.414,2.244,265.78,266.6,260.1,261.08
2022/11/17 8:00,75.469,7.298,2.209,259.91,259.91,253.58,257
2022/11/18 8:00,74.788,7.232,2.189,257.77,259.56,253.5,254.68
2022/11/21 8:00,74.647,7.219,2.185,252.84,254.6,248.51,254.2
2022/11/22 8:00,73.557,7.113,2.153,255,255.25,250,250.49
2022/11/23 8:00,73.854,7.142,2.162,250.49,251.5,247.2,251.5
2022/11/24 8:00,73.234,7.082,2.144,253.35,255,248.28,249.39
2022/11/25 8:00,71.96,6.959,2.107,249,249,245,245.05
2022/11/28 8:00,71.977,6.961,2.107,240,245.13,237.22,245.11
2022/11/29 8:00,72.914,7.051,2.135,246.28,249.68,243,248.3
2022/11/30 8:00,76.209,7.37,2.231,248.36,260,246.48,259.52
2022/12/1 8:00,78.306,7.573,2.292,268,270.95,264.92,266.66
2022/12/2 8:00,76.961,7.442,2.253,264.92,267.57,260.48,262.08
2022/12/5 8:00,77.337,7.479,2.264,265.95,267.59,261.9,263.36
2022/12/6 8:00,78.582,7.599,2.3,260.55,271.63,260.01,267.6
2022/12/7 8:00,80.385,7.774,2.353,267.65,278.28,267.65,273.74
2022/12/8 8:00,80.546,7.789,2.358,273.75,275,270.87,274.29
2022/12/9 8:00,80.667,7.801,2.361,275.48,277.7,271.45,274.7
2022/12/12 8:00,79.251,7.664,2.32,271.96,273.47,268,269.88
2022/12/13 8:00,79.228,7.662,2.319,272,275,269.5,269.8
2022/12/14 8:00,78.229,7.565,2.29,269.41,269.44,263.6,266.4
2022/12/15 8:00,79.715,7.709,2.334,266.33,272.28,263.51,271.46
2022/12/16 8:00,79.436,7.682,2.325,270.07,271.37,267.55,270.51
2022/12/19 8:00,78.259,7.568,2.291,268.99,275,265.61,266.5
2022/12/20 8:00,76.82,7.429,2.249,265.9,265.9,258.68,261.6
2022/12/21 8:00,76.585,7.406,2.242,261.58,262.85,259.6,260.8
2022/12/22 8:00,76.112,7.36,2.228,263,263.5,258.51,259.19
2022/12/23 8:00,74.054,7.161,2.168,256.1,256.4,250.5,252.18
2022/12/26 8:00,77.061,7.452,2.256,252.2,263.5,252.19,262.42
2022/12/27 8:00,76.973,7.444,2.253,263.46,263.98,259.8,262.12
2022/12/28 8:00,74.77,7.231,2.189,257.5,259.2,253,254.62
2022/12/29 8:00,74.811,7.235,2.19,253.99,258.86,252.13,254.76
2022/12/30 8:00,75.46,7.297,2.209,258.5,260.37,256.51,256.97
2023/1/3 8:00,76.491,7.397,2.239,256.41,261.92,250,260.48
2023/1/4 8:00,76.086,7.358,2.227,260,260.48,256.5,259.1
2023/1/5 8:00,77.842,7.528,2.279,262.52,267.59,261.06,265.08
2023/1/6 8:00,78.171,7.559,2.288,267.91,271.2,265.1,266.2
2023/1/9 8:00,77.343,7.479,2.264,268,268,262.29,263.38
2023/1/10 8:00,78.285,7.571,2.292,262.05,269.58,257.31,266.59
2023/1/11 8:00,78.99,7.639,2.312,264.9,271,261.41,268.99
2023/1/12 8:00,81.43,7.875,2.384,271.51,284.45,270.7,277.3
2023/1/13 8:00,81.806,7.911,2.395,277.41,279.93,275,278.58
2023/1/16 8:00,80.402,7.775,2.354,278.58,278.77,272,273.8
2023/1/17 8:00,79.284,7.667,2.321,273.81,274.5,268.93,269.99
2023/1/18 8:00,78.993,7.639,2.312,269.85,272.5,266.49,269
2023/1/19 8:00,79.433,7.682,2.325,267.88,270.85,266.52,270.5
2023/1/20 8:00,79.307,7.669,2.322,271,271.88,267.02,270.07
2023/1/30 8:00,82.807,8.008,2.424,285,288,281,281.99
2023/1/31 8:00,83.926,8.116,2.457,285,288.8,280.39,285.8
2023/2/1 8:00,89.368,8.642,2.616,287.98,304.33,286.14,304.33
2023/2/2 8:00,88.866,8.594,2.602,305.87,306.13,299.96,302.62
2023/2/3 8:00,86.628,8.377,2.536,299.95,299.95,292.8,295
2023/2/6 8:00,85.154,8.235,2.493,291.69,291.69,287.61,289.98
2023/2/7 8:00,84.866,8.207,2.484,291.99,292.48,287.6,289
2023/2/8 8:00,83.885,8.112,2.456,289,289,282.8,285.66
2023/2/9 8:00,84.669,8.188,2.479,284,288.82,282.3,288.33
2023/2/10 8:00,82.769,8.004,2.423,285.88,285.9,280,281.86
2023/2/13 8:00,82.904,8.017,2.427,279.01,283.29,277.06,282.32
2023/2/14 8:00,82.802,8.007,2.424,284,284.5,279.1,281.97
2023/2/15 8:00,81.929,7.923,2.398,283,283.9,278.56,279
2023/2/16 8:00,81.348,7.867,2.381,280,281.79,274.85,277.02
2023/2/17 8:00,79.774,7.715,2.335,276.49,278.1,271.28,271.66
2023/2/20 8:00,80.109,7.747,2.345,271.59,273.3,267,272.8
2023/2/21 8:00,80.681,7.802,2.362,272,276.56,270.28,274.75
2023/2/22 8:00,79.41,7.679,2.325,271.9,272.62,268.9,270.42
2023/2/23 8:00,79.416,7.68,2.325,269.9,271.67,268.5,270.44
2023/2/24 8:00,78.576,7.599,2.3,269.02,269.88,267,267.58
2023/2/27 8:00,76.294,7.378,2.233,265,265.89,258,259.81
2023/2/28 8:00,76.585,7.406,2.242,261,262,257.57,260.8
2023/3/1 8:00,77.965,7.54,2.282,260.75,266.54,257.76,265.5
2023/3/2 8:00,77.439,7.489,2.267,266.12,268.13,262,263.71
2023/3/3 8:00,77.463,7.491,2.268,264.99,265.23,262.08,263.79
2023/3/6 8:00,77.604,7.505,2.272,264,264.63,258,264.27
2023/3/7 8:00,76.55,7.403,2.241,264.18,266.99,260.5,260.68
2023/3/8 8:00,75.466,7.298,2.209,258.5,259.79,255,256.99
2023/3/9 8:00,75.196,7.272,2.201,256.5,259.83,254.01,256.07
2023/3/10 8:00,71.399,6.905,2.09,252,253,242.3,243.14
2023/3/13 8:00,70.621,6.829,2.067,241.72,242.95,237,240.49
2023/3/14 8:00,70.471,6.815,2.063,240,242.5,233.03,239.98
2023/3/15 8:00,70.072,6.776,2.051,241.5,242.48,237.41,238.62
2023/3/16 8:00,68.947,6.667,2.018,235,239.62,234,234.79
2023/3/17 8:00,69.863,6.756,2.045,236.78,240.98,235.53,237.91
2023/3/20 8:00,69.176,6.69,2.025,237.91,239.36,234.6,235.57
2023/3/21 8:00,70.333,6.802,2.059,236.89,239.51,234.79,239.51
2023/3/22 8:00,71.417,6.906,2.091,242.2,247.58,242.08,243.2
2023/3/23 8:00,72.089,6.971,2.11,242.99,245.5,239.5,245.49
2023/3/24 8:00,72.245,6.986,2.115,245.5,247.63,243.49,246.02
2023/3/27 8:00,71.549,6.919,2.095,245.99,245.99,240.3,243.65
2023/3/28 8:00,71.948,6.958,2.106,244.5,245.67,242.4,245.01
2023/3/29 8:00,43.381,6.495,1.7,246.55,250.25,246.55,247.7
2023/3/30 8:00,45.044,6.744,1.766,250,257.2,250,257.2
2023/3/31 8:00,44.838,6.713,1.758,258.97,260.86,255,256.02
2023/4/3 8:00,44.82,6.71,1.757,256,258.24,252.26,255.92
2023/4/4 8:00,43.945,6.579,1.723,255.81,255.81,247.99,250.92
2023/4/6 8:00,43.783,6.555,1.716,248,250.88,245.68,250
2023/4/7 8:00,43.657,6.536,1.711,250.05,252.13,248.33,249.28
2023/4/10 8:00,43.959,6.581,1.723,249.28,251.2,246,251
2023/4/11 8:00,43.754,6.55,1.715,252.15,254.49,248.6,249.83
2023/4/12 8:00,42.628,6.382,1.671,248.8,248.8,243.33,243.4
2023/4/13 8:00,42.526,6.367,1.667,240.58,243,237.77,242.82
2023/4/14 8:00,43.093,6.452,1.689,243.4,247.47,242.99,246.06
2023/4/17 8:00,43.685,6.54,1.712,245,249.68,244.21,249.44
2023/4/18 8:00,43.608,6.529,1.709,250.4,252.18,248.44,249
2023/4/19 8:00,43.932,6.577,1.722,249,253.2,246.09,250.85
2023/4/20 8:00,42.911,6.424,1.682,249.93,249.93,245,245.02
2023/4/21 8:00,42.557,6.371,1.668,244.5,248.95,243,243
2023/4/24 8:00,44.395,6.646,1.74,244.1,258.6,243.18,253.49
2023/4/25 8:00,42.785,6.405,1.677,251,251.8,242.2,244.3
2023/4/26 8:00,43.959,6.581,1.723,243,254.54,241,251
2023/4/27 8:00,45.346,6.789,1.777,250,258.99,249.55,258.92
2023/4/28 8:00,37.347,6.445,1.56,261.47,262.97,254,255.86
2023/5/4 8:00,36.859,6.36,1.54,255,257.61,251.4,252.52
2023/5/5 8:00,36.502,6.299,1.525,252.55,253.8,247.95,250.07
2023/5/8 8:00,37.08,6.399,1.549,253,259.1,252.52,254.03
2023/5/9 8:00,36.507,6.3,1.525,250.04,253.36,249,250.11
2023/5/10 8:00,37.92,6.544,1.584,251,262.18,249.2,259.79
2023/5/11 8:00,38.498,6.643,1.608,260.77,269.8,258.68,263.75
2023/5/12 8:00,37.966,6.551,1.586,266,268.25,259.52,260.1
2023/5/15 8:00,38.666,6.672,1.615,260.1,266.55,258.7,264.9
2023/5/16 8:00,38.7,6.678,1.617,264.39,267.42,263.2,265.13
2023/5/17 8:00,38.097,6.574,1.592,264.99,265.8,259.01,261
2023/5/18 8:00,37.817,6.526,1.58,262.3,263.88,256.56,259.08
2023/5/19 8:00,37.831,6.528,1.58,258.18,260.92,256.3,259.18
2023/5/22 8:00,38.695,6.677,1.617,260.92,266,257.08,265.1
2023/5/23 8:00,38.379,6.623,1.603,265.04,266.88,262.93,262.93
2023/5/24 8:00,38.23,6.597,1.597,261.6,265,259.52,261.91
2023/5/25 8:00,37.309,6.438,1.559,261.96,263.85,255.14,255.6
2023/5/26 8:00,36.052,6.221,1.506,253,253,242.8,246.99
2023/5/29 8:00,35.751,6.169,1.494,250,250.55,242,244.93
2023/5/30 8:00,36.813,6.352,1.538,245.95,255,245.83,252.2
2023/5/31 8:00,37.026,6.389,1.547,252.2,254.9,249.65,253.66
2023/6/1 8:00,37.287,6.434,1.558,253.66,257.88,253.23,255.45
2023/6/2 8:00,37.814,6.525,1.58,257.88,259.59,255.6,259.06
2023/6/5 8:00,37.706,6.507,1.575,259,259.06,251.67,258.32
2023/6/6 8:00,38.079,6.571,1.591,257.95,265,256.18,260.88
2023/6/7 8:00,37.447,6.462,1.564,262,263.44,255.5,256.55
2023/6/8 8:00,37.221,6.423,1.555,256.19,258.84,254.47,255
2023/6/9 8:00,37.659,6.499,1.573,258.8,259.1,252.5,258
2023/6/12 8:00,38.025,6.562,1.589,256.5,263,255.5,260.51
2023/6/13 8:00,38.129,6.58,1.593,260.5,262,257.13,261.22
2023/6/14 8:00,38.389,6.624,1.604,262.68,265.39,261.5,263
2023/6/15 8:00,39.685,6.848,1.658,263.5,275.01,263.29,271.88
2023/6/16 8:00,39.568,6.828,1.653,273.86,275.86,270,271.08
2023/6/19 8:00,39.295,6.781,1.642,271.08,274.99,267.88,269.21
2023/6/20 8:00,39.155,6.757,1.636,269.01,269.2,264.9,268.25
2023/6/21 8:00,39.087,6.745,1.633,267.01,273.28,266.25,267.78
2023/6/26 8:00,38.373,6.622,1.603,262.43,268.69,262.3,262.89
2023/6/27 8:00,37.958,6.55,1.586,262.02,263.85,257.08,260.05
2023/6/28 8:00,37.988,6.555,1.587,260,262.5,258.1,260.25
2023/6/29 8:00,37.323,6.441,1.559,260.25,260.78,255.23,255.7
2023/6/30 8:00,37.699,6.505,1.575,254.13,260,253.7,258.27
2023/7/3 8:00,39.043,6.737,1.631,258.88,269.27,258.88,267.48
2023/7/4 8:00,39.63,6.839,1.656,268.5,275,266.51,271.5
2023/7/5 8:00,38.973,6.725,1.628,271.51,272.48,265.69,267
2023/7/6 8:00,39.133,6.753,1.635,267,272,266.8,268.1
2023/7/7 8:00,38.593,6.66,1.612,267,267.66,264.11,264.4
2023/7/10 8:00,38.469,6.638,1.607,267,269.5,262.75,263.55
2023/7/11 8:00,39.313,6.784,1.642,265,270.69,263.8,269.33
2023/7/12 8:00,38.77,6.69,1.62,270.5,271.15,264.66,265.61
2023/7/13 8:00,39.094,6.746,1.633,267.5,269.5,265.01,267.83
2023/7/14 8:00,38.595,6.66,1.612,267.8,267.8,263.5,264.41
2023/7/17 8:00,38.606,6.662,1.613,267,267,262.35,264.49
2023/7/18 8:00,38.751,6.687,1.619,265.25,267.57,260.5,265.48
2023/7/19 8:00,38.656,6.671,1.615,265.49,265.9,262.74,264.83
2023/7/20 8:00,38.674,6.674,1.616,265.5,269.5,264,264.95
2023/7/21 8:00,38.582,6.658,1.612,264,264.8,261.55,264.32
2023/7/24 8:00,37.586,6.486,1.57,261.01,262.77,257.49,257.5
2023/7/25 8:00,38.621,6.665,1.613,262.68,266.99,262.65,264.59
2023/7/26 8:00,38.256,6.602,1.598,263.76,263.76,260.6,262.09
2023/7/27 8:00,38.189,6.59,1.595,264.5,265.77,260.8,261.63
2023/7/28 8:00,38.973,6.924,1.628,260,267.65,258.22,267
2023/7/31 8:00,39.703,7.054,1.659,270,276.58,269.88,272
2023/8/1 8:00,39.192,6.963,1.637,271.76,272.76,266.5,268.5
2023/8/2 8:00,39.119,6.95,1.634,270.7,272,266.36,268
2023/8/3 8:00,39.152,6.956,1.636,267.28,268.48,265.51,268.23
2023/8/4 8:00,39.162,6.958,1.636,268.99,270.07,266.65,268.3
2023/8/7 8:00,38.971,6.924,1.628,267.93,267.93,265.19,266.99
2023/8/8 8:00,38.433,6.828,1.606,265.2,266.5,262.51,263.3
2023/8/9 8:00,38.374,6.818,1.603,262,263.5,260.23,262.9
2023/8/10 8:00,38.345,6.813,1.602,263,264.87,260.74,262.7
2023/8/11 8:00,37.841,6.723,1.581,262.69,262.7,259.01,259.25
2023/8/14 8:00,35.881,6.375,1.499,255,256.99,243.49,245.82
2023/8/15 8:00,35.694,6.342,1.491,245.82,246.13,241.9,244.54
2023/8/16 8:00,35.645,6.333,1.489,243.28,245.5,242.21,244.2
2023/8/17 8:00,35.909,6.38,1.5,243.37,246.34,240.4,246.01
2023/8/18 8:00,35.074,6.232,1.465,245.56,245.56,240,240.29
2023/8/21 8:00,34.216,6.079,1.429,239.8,239.88,234.05,234.41
2023/8/22 8:00,34.235,6.083,1.43,237.97,238.5,230.9,234.54
2023/8/23 8:00,33.585,5.967,1.403,234.54,234.54,230.03,230.09
2023/8/24 8:00,34.287,6.092,1.432,231.01,237,231.01,234.9
2023/8/25 8:00,33.951,6.032,1.418,233.28,234.33,231.5,232.6
2023/8/28 8:00,34.379,6.108,1.436,248,248,234.25,235.53
2023/8/29 8:00,29.949,6.398,1.346,236.81,247.5,236.81,246.71
2023/8/30 8:00,30.324,6.077,1.363,249.33,251.47,247.84,249.8
2023/8/31 8:00,30.275,6.067,1.361,250.51,250.99,248,249.4
2023/9/1 8:00,30.241,6.06,1.359,253,254.47,248,249.12
2023/9/4 8:00,30.645,6.141,1.377,251.6,253,248.88,252.45
2023/9/5 8:00,30.23,6.058,1.359,252.2,252.2,248.69,249.03
2023/9/6 8:00,30.403,6.093,1.366,250,252.3,249.3,250.45
2023/9/7 8:00,30.154,6.043,1.355,250.42,250.42,248.11,248.4
2023/9/8 8:00,29.626,5.937,1.332,247.01,247.01,242.69,244.05
2023/9/11 8:00,29.985,6.009,1.348,243.7,248.5,242.2,247.01
2023/9/12 8:00,30.59,6.13,1.375,248.7,253.37,247.1,251.99
2023/9/13 8:00,30.536,6.12,1.372,252,254.28,250.4,251.55
2023/9/14 8:00,29.575,5.927,1.329,246.8,246.95,242,243.63
